"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Unintentional Firearm","","89","99450064","0.09","."
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","1999","41","2828412","1.45","1.4203942503684"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2000","26","2848293","0.91","0.88838898800029"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2001","22","2852994","0.77","0.75613142559675"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2002","21","2858681","0.73","0.72356837348336"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2003","23","2868312","0.8","0.78179372309927"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2004","18","2889010","0.62","0.63863269523156"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2005","20","2905943","0.69","0.69215674036055"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2006","20","2904978","0.69","0.67166641285112"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2007","28","2928350","0.96","0.91135203367833"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2008","22","2947806","0.75","0.71842742540974"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2009","16","2958774","0.54","0.53902005307846"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2010","P","2968103",".","."
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2011","29","2977452","0.97","0.97899267392976"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2012","12","2982963","0.4","0.37146414605238"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2013","17","2987721","0.57","0.58894547852996"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2014","17","2988578","0.57","0.53496512919896"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2015","18","2985297","0.6","0.58340787564916"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2016","21","2985415","0.7","0.71167648512444"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","2017","15","2984100","0.5","0.52165692181254"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Unintentional Firearm","","S","55651182",".","."
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","1999","25","5561950","0.45","0.44630480417629"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2000","29","5605868","0.52","0.51931307479076"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2001","26","5641142","0.46","0.45108824088658"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2002","12","5674825","0.21","0.21151653449993"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2003","17","5709403","0.3","0.28956097411659"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2004","16","5747741","0.28","0.27323522409162"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2005","23","5790300","0.4","0.40067673523664"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2006","20","5842704","0.34","0.33785435819542"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2007","20","5887612","0.34","0.33815482029036"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2008","26","5923916","0.44","0.45907237027008"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2009","20","5961088","0.34","0.31890112726426"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2010","13","5988925","0.22","0.22721796451601"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2011","23","6010280","0.38","0.3613884168254"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2012","17","6023267","0.28","0.27044593444619"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2013","19","6041142","0.31","0.28996110752347"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2014","14","6058014","0.23","0.23602666970197"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2015","18","6072640","0.3","0.29280211747538"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2016","13","6091176","0.21","0.21724451273223"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","2017","30","6113532","0.49","0.50786263102345"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Unintentional Firearm","","381","111745525","0.34","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","1999","P","897511",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2000","P","903283",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2001","P","906961",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2002","P","911667",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2003","P","919630",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2004","P","930009",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2005","P","940102",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2006","P","952692",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2007","P","964706",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2008","P","976415",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2009","P","983982",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2010","P","989414",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2011","P","996866",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2012","P","1003522",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2013","P","1011921",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2014","P","1019931",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2015","P","1028317",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2016","P","1038656",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","2017","P","1050493",".","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Unintentional Firearm","","84","18426078","0.46","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","1999","P","1704765",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2000","P","1713194",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2001","P","1719836",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2002","P","1728292",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2003","P","1738643",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2004","P","1749370",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2005","P","1761497",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2006","P","1772693",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2007","P","1783440",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2008","P","1796378",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2009","P","1812683",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2010","P","1826327",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2011","P","1841641",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2012","P","1854862",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2013","P","1867414",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2014","P","1880920",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2015","P","1893564",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2016","P","1907603",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","2017","P","1920076",".","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Unintentional Firearm","","84","34273198","0.25","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","1999","P","1934719",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2000","P","2018244",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2001","P","2098399",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2002","P","2173791",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2003","P","2248850",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2004","P","2346222",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2005","P","2432143",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2006","P","2522658",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2007","P","2601072",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2008","P","2653630",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2009","P","2684665",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2010","P","2700691",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2011","P","2718170",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2012","P","2752410",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2013","P","2786547",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2014","P","2831730",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2015","P","2883057",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2016","P","2939254",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","2017","P","2998039",".","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Unintentional Firearm","","77","48324291","0.16","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","1999","P","1222015",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2000","P","1240361",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2001","P","1255517",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2002","P","1269089",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2003","P","1279840",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2004","P","1290121",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2005","P","1298492",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2006","P","1308389",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2007","P","1312540",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2008","P","1315906",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2009","P","1316102",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2010","P","1316460",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2011","P","1318345",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2012","P","1320923",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2013","P","1322622",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2014","P","1328684",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2015","P","1330134",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2016","P","1335015",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","2017","P","1342795",".","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Unintentional Firearm","","33","24723350","0.13","."
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","1999","P","8359593",".","."
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2000","12","8430913","0.14","0.14313736242987"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2001","11","8492671","0.13","0.12863534747982"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2002","28","8552643","0.33","0.32541106179441"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2003","10","8601402","0.12","0.11370114780528"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2004","10","8634561","0.12","0.12031405786144"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2005","P","8651974",".","."
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2006","14","8661679","0.16","0.15969650109304"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2007","P","8677885",".","."
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2008","P","8711090",".","."
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2009","P","8755602",".","."
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2010","P","8791953",".","."
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2011","P","8844694",".","."
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2012","P","8882095",".","."
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2013","P","8913735",".","."
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2014","P","8943010",".","."
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2015","P","8960001",".","."
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2016","P","8978416",".","."
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","2017","P","9005644",".","."
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Unintentional Firearm","","144","165849561","0.09","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","1999","11","1808082","0.61","0.59600932639241"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2000","10","1820704","0.55","0.53900430474095"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2001","P","1831690",".","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2002","P","1855309",".","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2003","18","1877574","0.96","0.97212085718627"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2004","P","1903808",".","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2005","P","1932274",".","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2006","P","1962137",".","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2007","10","1990070","0.5","0.48658461186513"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2008","P","2010662",".","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2009","P","2036802",".","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2010","P","2059207",".","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2011","P","2077744",".","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2012","P","2083590",".","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2013","P","2085161",".","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2014","P","2083207",".","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2015","P","2082264",".","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2016","P","2085432",".","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","2017","P","2088070",".","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Unintentional Firearm","","110","37673787","0.29","."
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","1999","23","18882726","0.12","0.12341346562417"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2000","23","18998429","0.12","0.12131387503748"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2001","21","19082838","0.11","0.11062750672341"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2002","16","19137800","0.08","0.08256199325038"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2003","22","19175939","0.11","0.11370490139051"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2004","22","19171567","0.11","0.11551528269315"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2005","33","19132610","0.17","0.16646183782241"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2006","12","19104631","0.06","0.05924188525001"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2007","P","19132335",".","."
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2008","11","19212436","0.06","0.0606178500222"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2009","12","19307066","0.06","0.05971037047994"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2010","13","19378110","0.07","0.07014218720078"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2011","P","19526372",".","."
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2012","P","19625409",".","."
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2013","P","19712514",".","."
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2014","10","19773580","0.05","0.04744820098003"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2015","P","19819347",".","."
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2016","P","19836286",".","."
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","2017","P","19849399",".","."
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Unintentional Firearm","","257","367859394","0.07","."
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","1999","25","7949362","0.31","0.30980332116485"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2000","28","8078824","0.35","0.33929813629397"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2001","32","8210122","0.39","0.38615036219643"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2002","26","8326201","0.31","0.30254941689478"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2003","32","8422501","0.38","0.38171682840642"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2004","23","8553152","0.27","0.26778047931467"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2005","27","8705407","0.31","0.31173415281838"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2006","19","8917270","0.21","0.20398859567155"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2007","38","9118037","0.42","0.41841489638081"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2008","13","9309449","0.14","0.13478388657026"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2009","19","9449566","0.2","0.19101694547627"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2010","30","9535721","0.31","0.31829548236338"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2011","38","9662940","0.39","0.38825559162512"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2012","29","9755299","0.3","0.29146760359697"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2013","18","9849812","0.18","0.17265075621778"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2014","39","9941160","0.39","0.36848344905446"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2015","39","10041769","0.39","0.3917464270885"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2016","27","10156689","0.27","0.25359719388366"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","2017","43","10273419","0.42","0.41940869312779"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Unintentional Firearm","","545","174256700","0.31","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","1999","P","644259",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2000","P","641183",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2001","P","639062",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2002","P","638168",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2003","P","638817",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2004","P","644705",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2005","P","646089",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2006","P","649422",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2007","P","652822",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2008","P","657569",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2009","P","664968",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2010","P","672585",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2011","P","684830",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2012","P","701380",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2013","P","722908",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2014","P","738658",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2015","P","754859",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2016","P","755548",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","2017","P","755393",".","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Unintentional Firearm","","29","12903225","0.22","."
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","1999","34","11335457","0.3","0.30025398748333"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2000","35","11363719","0.31","0.30924900910994"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2001","26","11387404","0.23","0.22662712175587"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2002","19","11407889","0.17","0.16595128102455"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2003","21","11434788","0.18","0.18432995908046"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2004","20","11452251","0.17","0.17267006747328"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2005","24","11463320","0.21","0.20951040528233"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2006","25","11481213","0.22","0.22089911490743"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2007","14","11500468","0.12","0.1176059388574"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2008","12","11515391","0.1","0.10260991474361"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2009","19","11528896","0.16","0.16206433257687"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2010","P","11536730",".","."
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2011","18","11543332","0.16","0.1674151327732"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2012","P","11546969",".","."
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2013","21","11567845","0.18","0.17548262127645"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2014","18","11593741","0.16","0.15399475156765"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2015","15","11606027","0.13","0.13369713723968"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2016","12","11622554","0.1","0.09343249481439"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Unintentional Firearm","2017","19","11658609","0.16","0.17685965828965"
