"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2010","601","9884129","6.08","5.89267315164247"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2011","619","9876199","6.27","6.02181485264853"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2012","623","9886610","6.3","5.92675767272194"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2013","674","9899219","6.81","6.4408077709601"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2014","671","9914675","6.77","6.46754926233504"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2015","692","9918170","6.98","6.55778338511698"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2016","717","9933445","7.22","6.78097000190162"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2017","682","9962311","6.85","6.33131024536259"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","","11382","189167300","6.02","."
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","1999","228","4873481","4.68","4.68077552836444"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2000","223","4933787","4.52","4.51983509120309"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2001","242","4982796","4.86","4.84942259102548"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2002","238","5018935","4.74","4.72540898494212"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2003","244","5053572","4.83","4.79467187491776"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2004","268","5087713","5.27","5.19955122230419"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2005","255","5119598","4.98","4.89479168156458"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2006","243","5163555","4.71","4.65938043893411"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2007","265","5207203","5.09","4.98695325515607"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2008","289","5247018","5.51","5.43202855632542"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2009","281","5281203","5.32","5.0993169839221"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2010","280","5303924","5.28","5.145959237062"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2011","322","5345967","6.02","5.80199513610303"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2012","310","5377695","5.76","5.62755883337784"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2013","339","5416074","6.26","6.01864666537177"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2014","308","5452649","5.65","5.3420146054285"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2015","304","5483238","5.54","5.4210956833553"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2016","332","5525050","6.01","5.76311016958075"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","2017","365","5576606","6.55","6.32788893402816"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Firearm","","5336","99450064","5.37","."
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","1999","244","2828412","8.63","8.83511725968536"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2000","220","2848293","7.72","7.78025233337445"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2001","239","2852994","8.38","8.55657319544614"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2002","254","2858681","8.89","8.98960967836129"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2003","247","2868312","8.61","8.76836732643905"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2004","245","2889010","8.48","8.47411152145453"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2005","251","2905943","8.64","8.74281807338265"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2006","219","2904978","7.54","7.65427876344647"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2007","279","2928350","9.53","9.5198802651348"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2008","286","2947806","9.7","9.6631511195176"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2009","269","2958774","9.09","9.2007027901813"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2010","256","2968103","8.63","8.50655495740887"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2011","268","2977452","9","8.85077419213219"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2012","296","2982963","9.92","9.95193955706357"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2013","279","2987721","9.34","9.23222953707482"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2014","251","2988578","8.4","8.22231415518418"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2015","292","2985297","9.78","9.32818479079914"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2016","268","2985415","8.98","8.72320012633405"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","2017","295","2984100","9.89","9.55988517182567"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Firearm","","4958","55651182","8.91","."
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","1999","426","5561950","7.66","7.58704357946969"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2000","434","5605868","7.74","7.6722988041601"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2001","427","5641142","7.57","7.4836466863722"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2002","423","5674825","7.45","7.34258256804634"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2003","411","5709403","7.2","7.0688527892579"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2004","389","5747741","6.77","6.66826809032485"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2005","427","5790300","7.37","7.20143104998874"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2006","444","5842704","7.6","7.40755239284417"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2007","452","5887612","7.68","7.46842212994687"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2008","421","5923916","7.11","6.87024168074349"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2009","471","5961088","7.9","7.68026707806973"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2010","489","5988925","8.17","7.82158836151887"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2011","513","6010280","8.54","8.20359949246634"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2012","546","6023267","9.06","8.71020101572999"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2013","556","6041142","9.2","8.79608845903916"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2014","588","6058014","9.71","9.12676264856134"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2015","605","6072640","9.96","9.5173243110718"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2016","650","6091176","10.67","10.2658196631319"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","2017","701","6113532","11.47","10.8982620369423"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Firearm","","9373","111745525","8.39","."
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","1999","96","897511","10.7","10.4552282545577"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2000","107","903283","11.85","11.8084236277172"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2001","133","906961","14.66","14.6561831185156"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2002","115","911667","12.61","12.5241118000846"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2003","120","919630","13.05","12.793976063694"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2004","105","930009","11.29","10.902456668242"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2005","135","940102","14.36","14.1599752720674"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2006","102","952692","10.71","10.3771998260137"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2007","120","964706","12.44","11.6388177537852"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2008","132","976415","13.52","13.274883411488"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2009","136","983982","13.82","12.8123723416984"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2010","141","989414","14.25","13.042327745657"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2011","152","996866","15.25","14.7270916708918"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2012","153","1003522","15.25","14.8346128590625"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2013","147","1011921","14.53","14.0208796982223"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2014","149","1019931","14.61","13.7520804863747"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2015","174","1028317","16.92","16.1461109990943"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2016","162","1038656","15.6","15.6984900796678"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","2017","213","1050493","20.28","19.374714423274"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Firearm","","2592","18426078","14.07","."
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","1999","108","1704765","6.34","6.42024828302595"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2000","115","1713194","6.71","6.69767576099892"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2001","107","1719836","6.22","6.19819861569419"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2002","105","1728292","6.08","6.0001360191825"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2003","91","1738643","5.23","5.13949833178499"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2004","87","1749370","4.97","4.92277014385588"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2005","100","1761497","5.68","5.67550882319298"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2006","105","1772693","5.92","5.71068411430384"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2007","89","1783440","4.99","4.91445437144869"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2008","98","1796378","5.46","5.36652162432698"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2009","93","1812683","5.13","5.0232454198282"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2010","106","1826327","5.8","5.53508770875007"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2011","111","1841641","6.03","6.08628022873739"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2012","115","1854862","6.2","6.15994746838452"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2013","111","1867414","5.94","5.90491592456593"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2014","133","1880920","7.07","6.97579415664723"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2015","114","1893564","6.02","5.91766783019175"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2016","116","1907603","6.08","6.07209155897346"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","2017","126","1920076","6.56","6.45765457731174"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Firearm","","2030","34273198","5.92","."
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","1999","259","1934719","13.39","13.8998571209318"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2000","241","2018244","11.94","12.1186636234098"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2001","219","2098399","10.44","10.5830199015705"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2002","245","2173791","11.27","11.3459434872287"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2003","247","2248850","10.98","11.4255164756623"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2004","249","2346222","10.61","10.8445702247325"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2005","262","2432143","10.77","10.839658993797"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2006","255","2522658","10.11","10.2658305442831"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2007","270","2601072","10.38","10.3427155293297"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2008","291","2653630","10.97","10.9093753216617"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2009","295","2684665","10.99","10.9200383950929"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2010","289","2700691","10.7","10.5141878409235"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2011","272","2718170","10.01","9.68186455585619"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2012","274","2752410","9.95","9.58731798581407"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2013","292","2786547","10.48","10.046177770412"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2014","309","2831730","10.91","10.4184940805892"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2015","293","2883057","10.16","9.51327533583888"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2016","334","2939254","11.36","10.9079245588909"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","2017","329","2998039","10.97","10.4793922886409"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Firearm","","5225","48324291","10.81","."
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","1999","64","1222015","5.24","5.28457158644098"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2000","67","1240361","5.4","5.30513445337525"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2001","79","1255517","6.29","6.27803223086787"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2002","66","1269089","5.2","5.11946602903451"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2003","75","1279840","5.86","5.69790530916186"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2004","57","1290121","4.42","4.13192704792577"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2005","79","1298492","6.08","5.9022008477177"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2006","69","1308389","5.27","5.14864413354289"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2007","71","1312540","5.41","4.99095451389402"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2008","85","1315906","6.46","6.27353928729338"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2009","82","1316102","6.23","5.82351434357538"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2010","102","1316460","7.75","7.03873289274342"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2011","75","1318345","5.69","5.03458600331948"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2012","98","1320923","7.42","6.64752871659865"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2013","81","1322622","6.12","5.51757426462486"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2014","110","1328684","8.28","7.63766449847428"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2015","107","1330134","8.04","7.78822582590113"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2016","123","1335015","9.21","8.64404737219942"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","2017","132","1342795","9.83","9.20153301094962"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Firearm","","1622","24723350","6.56","."
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","1999","195","8359593","2.33","2.2953942081659"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2000","154","8430913","1.83","1.79467199043263"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2001","167","8492671","1.97","1.92426411890658"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2002","176","8552643","2.06","1.98662104210532"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2003","183","8601402","2.13","2.06792115965344"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2004","185","8634561","2.14","2.08422603878321"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2005","136","8651974","1.57","1.51685549294219"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2006","173","8661679","2","1.91597399133549"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2007","165","8677885","1.9","1.82796703152664"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2008","175","8711090","2.01","1.8832046809665"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2009","173","8755602","1.98","1.85834543556361"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2010","187","8791953","2.13","1.93502692066487"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2011","181","8844694","2.05","1.89903745470559"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2012","160","8882095","1.8","1.66871657236652"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2013","194","8913735","2.18","2.01355333021438"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2014","194","8943010","2.17","1.98497806351956"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2015","189","8960001","2.11","1.95240422009425"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2016","176","8978416","1.96","1.79114448867928"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","2017","204","9005644","2.27","2.10816911222154"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Firearm","","3367","165849561","2.03","."
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","1999","180","1808082","9.96","10.2977217714823"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2000","175","1820704","9.61","9.82521266448065"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2001","188","1831690","10.26","10.5349020581799"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2002","211","1855309","11.37","11.5970125176892"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2003","211","1877574","11.24","11.4109022641393"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2004","196","1903808","10.3","10.2597019627631"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2005","178","1932274","9.21","9.28995056031079"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2006","193","1962137","9.84","9.76014859841395"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2007","189","1990070","9.5","9.42947994029512"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2008","195","2010662","9.7","9.54379841589824"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2009","192","2036802","9.43","9.0954715788954"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2010","204","2059207","9.91","9.81816933109251"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2011","221","2077744","10.64","10.5525137633104"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2012","230","2083590","11.04","10.8132412452789"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2013","222","2085161","10.65","10.2790999945089"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2014","244","2083207","11.71","11.1194139225456"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2015","275","2082264","13.21","12.5080130192302"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2016","243","2085432","11.65","11.0038944157329"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","2017","261","2088070","12.5","11.7465758531166"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Firearm","","4008","37673787","10.64","."
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","1999","439","18882726","2.32","2.30089042725136"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2000","450","18998429","2.37","2.3381824813094"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2001","453","19082838","2.37","2.33496322131824"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2002","411","19137800","2.15","2.10264418510513"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2003","412","19175939","2.15","2.0969637986139"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2004","401","19171567","2.09","2.023541810556"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2005","456","19132610","2.38","2.29546838030196"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2006","412","19104631","2.16","2.08582117057408"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2007","441","19132335","2.3","2.20555965209613"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2008","429","19212436","2.23","2.12219437064951"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2009","422","19307066","2.19","2.0464654349164"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2010","459","19378110","2.37","2.24782593779472"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2011","505","19526372","2.59","2.40799773404565"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2012","516","19625409","2.63","2.44623280098105"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2013","465","19712514","2.36","2.17033404405181"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2014","474","19773580","2.4","2.1941095428511"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2015","421","19819347","2.12","1.94811983291804"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2016","490","19836286","2.47","2.28773672173465"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","2017","433","19849399","2.18","1.99718029155279"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Firearm","","8489","367859394","2.31","."
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","1999","567","7949362","7.13","7.03636992253197"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2000","621","8078824","7.69","7.61511327226181"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2001","632","8210122","7.7","7.60959419712203"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2002","630","8326201","7.57","7.50660002799656"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2003","619","8422501","7.35","7.26383246927732"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2004","608","8553152","7.11","7.0412151338107"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2005","632","8705407","7.26","7.17096058568058"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2006","660","8917270","7.4","7.24544351350278"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2007","607","9118037","6.66","6.52435926803987"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2008","669","9309449","7.19","7.00992423640313"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2009","678","9449566","7.17","6.96222422006156"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2010","707","9535721","7.41","7.20576828012582"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2011","728","9662940","7.53","7.27073550775603"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2012","709","9755299","7.27","6.89262918917691"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2013","771","9849812","7.83","7.43933921625209"
